,Hour,Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
2087,6,0.0,4.583333333333333,3.8333333333333335,935.9166666666666,59.166666666666664,0.0,0.8333333333333334,85.33333333333333,0.0,0.0,0.0
2088,7,0.0,5.0,4.0,1021.0,0.0,0.0,0.16666666666666666,94.33333333333333,0.0,0.0,16.166666666666668
2089,8,0.0,5.5,4.666666666666667,1021.0,26.833333333333332,0.5833333333333334,5.833333333333333,93.25,0.0,0.0,156.16666666666666
2090,9,0.0,7.166666666666667,5.0,935.9166666666666,89.66666666666667,4.333333333333333,10.333333333333334,77.41666666666667,0.0,0.0,320.6666666666667
2091,10,0.0,10.5,5.833333333333333,1021.0,103.08333333333333,1.3333333333333333,7.25,71.41666666666667,0.0,0.0,520.9166666666666
2092,11,0.0,11.416666666666666,4.666666666666667,935.25,85.91666666666667,0.0,0.0,56.333333333333336,0.0,0.0,602.5833333333334
2093,12,0.0,11.0,3.5833333333333335,849.5,77.91666666666667,0.0,0.0,44.833333333333336,0.0,0.0,609.75
2094,13,0.0,12.833333333333334,5.083333333333333,1019.0,252.5,0.0,0.0,59.333333333333336,0.0,0.0,707.5
2095,14,0.0,10.75,4.0,848.5,227.0,0.0,0.0,48.5,0.0,0.0,627.1666666666666
2096,15,0.0,13.0,5.0,1017.3333333333334,295.3333333333333,3.4166666666666665,11.0,58.833333333333336,0.0,0.0,679.0
2097,16,0.0,11.916666666666666,3.75,931.9166666666666,268.1666666666667,4.583333333333333,13.0,51.166666666666664,0.0,0.0,516.4166666666666
2098,17,0.0,12.833333333333334,5.0,1016.0,289.5,5.083333333333333,15.083333333333334,59.166666666666664,0.0,0.0,402.3333333333333
2099,18,0.0,12.0,5.0,1015.5,323.5,1.5833333333333333,7.333333333333333,61.583333333333336,0.0,0.0,141.5
2100,19,0.0,11.5,5.666666666666667,1015.0833333333334,302.1666666666667,2.0,11.0,67.75,0.0,0.0,40.583333333333336
2101,20,0.0,9.583333333333334,6.166666666666667,930.4166666666666,282.8333333333333,0.75,6.333333333333333,70.16666666666667,0.0,0.0,0.0
2102,21,0.0,6.666666666666667,4.666666666666667,676.6666666666666,207.33333333333334,0.0,1.6666666666666667,53.0,0.0,0.0,0.0
2103,22,0.0,10.0,6.916666666666667,1015.0,311.0,0.0,0.0,80.58333333333333,0.0,0.0,0.0
2104,23,0.0,8.583333333333334,5.833333333333333,930.0,285.0833333333333,0.0,0.0,75.0,0.0,0.0,0.0
2105,0,0.0,8.25,5.583333333333333,929.4166666666666,285.0833333333333,0.0,0.0,77.41666666666667,0.0,0.0,0.0
2106,1,0.0,8.0,6.0,1013.0,311.0,0.0,0.0,86.0,0.0,0.0,0.0
2107,2,0.0,7.583333333333333,6.0,1012.5,311.1666666666667,0.0,0.5833333333333334,87.91666666666667,0.0,0.0,0.0
2108,3,0.0,5.833333333333333,5.0,843.0833333333334,260.8333333333333,0.5,0.5,74.08333333333333,0.0,0.0,0.0
2109,4,0.0,6.416666666666667,5.166666666666667,926.75,287.0833333333333,0.0,0.9166666666666666,82.5,0.0,0.0,0.0
2110,5,0.0,6.416666666666667,4.666666666666667,925.8333333333334,214.91666666666666,0.5,3.3333333333333335,82.33333333333333,0.0,0.0,0.0
2111,6,0.0,7.0,5.0,1010.0,102.66666666666667,1.0833333333333333,6.083333333333333,88.5,0.0,0.0,0.0
2112,7,0.0,7.0,5.0,1010.0,113.41666666666667,2.9166666666666665,8.666666666666666,88.66666666666667,0.0,0.0,4.5
2113,8,0.0,6.416666666666667,4.666666666666667,925.8333333333334,110.41666666666667,2.1666666666666665,11.416666666666666,81.16666666666667,0.0,0.0,42.333333333333336
2114,9,0.0,7.0,5.5,925.8333333333334,117.66666666666667,4.75,12.5,81.16666666666667,0.0,0.0,146.25
2115,10,0.0,8.916666666666666,6.833333333333333,1010.0,122.0,4.583333333333333,12.5,86.41666666666667,0.0,0.0,244.33333333333334
2116,11,0.0,11.333333333333334,7.666666666666667,1010.0,141.75,7.5,17.583333333333332,78.75,0.0,0.0,420.8333333333333
2117,12,0.0,10.25,6.666666666666667,841.0,141.91666666666666,10.0,18.666666666666668,61.583333333333336,0.0,0.0,423.6666666666667
2118,13,0.0,10.833333333333334,6.666666666666667,840.5,140.25,8.5,17.916666666666668,60.416666666666664,0.0,0.0,242.75
2119,14,0.0,13.0,8.333333333333334,1007.75,173.83333333333334,8.333333333333334,23.166666666666668,74.58333333333333,0.0,0.0,209.33333333333334
2120,15,0.0,10.333333333333334,8.25,839.1666666666666,159.16666666666666,8.25,21.666666666666668,69.33333333333333,0.0,0.0,140.83333333333334
2121,16,0.0,12.0,10.0,1006.8333333333334,176.83333333333334,9.416666666666666,25.416666666666668,88.25,0.6666666666666666,0.16666666666666666,92.91666666666667
2122,17,0.0,11.75,10.333333333333334,1006.0,171.33333333333334,8.333333333333334,22.666666666666668,91.0,2.3333333333333335,2.3333333333333335,56.0
2123,18,0.0,11.166666666666666,11.0,1006.0,171.25,10.416666666666666,26.833333333333332,94.25,3.1666666666666665,5.583333333333333,16.75
2124,19,0.0,11.833333333333334,11.0,1006.25,172.83333333333334,14.5,29.583333333333332,94.5,0.4166666666666667,7.0,16.25
2125,20,0.0,12.0,11.083333333333334,1006.8333333333334,193.08333333333334,11.916666666666666,25.0,94.33333333333333,0.0,7.083333333333333,0.0
2126,21,0.0,10.0,9.166666666666666,839.5,161.58333333333334,7.0,19.75,79.16666666666667,0.0,6.666666666666667,0.0
2127,22,0.0,11.25,10.25,1008.0,200.33333333333334,7.916666666666667,22.333333333333332,93.5,1.25,8.166666666666666,0.0
2128,23,0.0,9.083333333333334,8.083333333333334,1008.0,219.16666666666666,6.583333333333333,19.0,94.08333333333333,1.6666666666666667,9.916666666666666,0.0
2129,0,0.0,8.666666666666666,7.333333333333333,924.0,146.08333333333334,5.666666666666667,12.833333333333334,82.25,0.0,0.0,0.0
2130,1,0.0,9.333333333333334,8.0,1008.0,137.83333333333334,4.916666666666667,12.416666666666666,89.08333333333333,0.0,0.0,0.0
2131,2,0.0,6.75,6.0,755.5,96.41666666666667,4.333333333333333,10.166666666666666,69.16666666666667,0.0,0.0,0.0
2132,3,0.0,9.0,8.0,1007.0,147.33333333333334,8.416666666666666,18.583333333333332,92.75,0.0,0.0,0.0
2133,4,0.0,8.25,7.333333333333333,923.0833333333334,162.83333333333334,3.6666666666666665,14.083333333333334,84.08333333333333,0.0,0.0,0.0
2134,5,0.0,8.75,7.333333333333333,923.0833333333334,159.83333333333334,5.0,13.916666666666666,83.08333333333333,0.0,0.0,0.0
2135,6,0.0,9.0,7.083333333333333,1007.0,162.41666666666666,3.9166666666666665,15.333333333333334,86.66666666666667,1.5,1.0,0.0
2136,7,0.0,9.5,7.583333333333333,1007.3333333333334,211.58333333333334,5.583333333333333,15.5,88.0,0.0,1.0,7.25
2137,8,0.0,10.083333333333334,7.75,1008.0833333333334,221.25,6.916666666666667,21.916666666666668,85.08333333333333,0.0,1.4166666666666667,91.83333333333333
2138,9,0.0,8.916666666666666,6.166666666666667,924.8333333333334,193.66666666666666,8.833333333333334,22.833333333333332,75.08333333333333,1.0,1.9166666666666667,87.41666666666667
2139,10,0.0,8.666666666666666,6.75,924.9166666666666,182.08333333333334,5.416666666666667,16.5,79.5,0.75,2.75,239.33333333333334
2140,11,0.0,9.916666666666666,6.833333333333333,925.75,211.83333333333334,9.583333333333334,27.916666666666668,73.41666666666667,0.0,2.75,325.5
2141,12,0.0,10.25,6.416666666666667,925.75,217.33333333333334,8.916666666666666,22.333333333333332,71.0,0.0,2.75,382.3333333333333
2142,13,0.0,8.5,6.666666666666667,925.8333333333334,217.0,2.5,14.166666666666666,81.08333333333333,4.833333333333333,8.5,302.5833333333333
2143,14,0.0,9.583333333333334,7.833333333333333,925.0833333333334,208.25,3.5833333333333335,14.583333333333334,81.08333333333333,0.4166666666666667,9.916666666666666,390.0833333333333
2144,15,0.0,11.166666666666666,8.666666666666666,1009.0,206.16666666666666,6.083333333333333,22.916666666666668,86.16666666666667,0.3333333333333333,11.0,118.66666666666667
2145,16,0.0,11.0,9.5,1009.5,215.83333333333334,3.75,16.0,89.41666666666667,0.25,11.916666666666666,166.83333333333334
2146,17,0.0,11.0,9.0,1010.0,213.33333333333334,6.833333333333333,20.583333333333332,88.33333333333333,0.5,12.0,111.58333333333333
2147,18,0.0,10.0,9.25,1009.4166666666666,189.91666666666666,1.75,10.0,90.91666666666667,0.8333333333333334,12.75,50.75
2148,19,0.0,10.0,9.333333333333334,1009.0,170.33333333333334,1.1666666666666667,10.416666666666666,93.16666666666667,0.08333333333333333,13.666666666666666,14.833333333333334
2149,20,0.0,9.166666666666666,9.166666666666666,924.9166666666666,131.08333333333334,2.1666666666666665,9.666666666666666,86.16666666666667,0.0,12.833333333333334,0.0
2150,21,0.0,9.166666666666666,8.5,924.5833333333334,135.08333333333334,4.666666666666667,13.5,86.75,0.6666666666666666,13.25,0.0
2151,22,0.0,9.166666666666666,8.5,924.0,126.91666666666667,4.166666666666667,13.666666666666666,87.08333333333333,0.0,13.75,0.0
2152,23,0.0,10.0,10.0,1007.75,131.5,7.0,17.583333333333332,95.0,0.25,15.333333333333334,0.0
2153,0,0.0,9.166666666666666,8.333333333333334,922.8333333333334,115.41666666666667,4.25,12.25,87.58333333333333,0.0,0.0,0.0
2154,1,0.0,10.0,10.0,1006.0,138.83333333333334,1.25,8.416666666666666,96.0,0.25,0.8333333333333334,0.0
2155,2,0.0,10.0,9.166666666666666,921.5833333333334,150.16666666666666,3.0833333333333335,10.5,88.0,0.3333333333333333,1.3333333333333333,0.0
2156,3,0.0,11.0,10.583333333333334,1004.0833333333334,180.16666666666666,4.75,11.416666666666666,96.33333333333333,1.25,2.6666666666666665,0.0
2157,4,0.0,10.833333333333334,10.666666666666666,1004.0,252.25,1.8333333333333333,12.166666666666666,96.66666666666667,0.25,3.0833333333333335,0.0
2158,5,0.0,8.333333333333334,8.333333333333334,837.3333333333334,225.75,2.0833333333333335,9.5,80.0,0.8333333333333334,3.6666666666666665,0.0
2159,6,0.0,10.0,10.0,1005.0,257.8333333333333,0.9166666666666666,8.333333333333334,96.0,1.25,5.666666666666667,0.0
2160,7,0.0,8.333333333333334,8.333333333333334,837.3333333333334,192.5,2.4166666666666665,8.0,79.75,1.75,6.416666666666667,5.166666666666667
2161,8,0.0,10.0,10.0,1003.9166666666666,218.25,2.3333333333333335,10.5,96.0,1.5,10.25,30.083333333333332
2162,9,0.0,10.416666666666666,10.0,1003.0,189.08333333333334,4.833333333333333,14.666666666666666,96.25,0.75,11.666666666666666,60.666666666666664
2163,10,0.0,11.0,10.583333333333334,1002.0833333333334,184.16666666666666,5.166666666666667,18.416666666666668,96.33333333333333,0.0,12.0,119.33333333333333
2164,11,0.0,11.0,11.0,1002.0,196.25,2.25,13.75,96.0,1.8333333333333333,12.166666666666666,111.0
2165,12,0.0,9.333333333333334,9.166666666666666,834.75,173.91666666666666,2.3333333333333335,13.166666666666666,80.0,3.25,13.5,45.666666666666664
2166,13,0.0,10.166666666666666,8.833333333333334,918.3333333333334,294.3333333333333,2.8333333333333335,10.833333333333334,81.75,0.0,15.583333333333334,496.9166666666667
2167,14,0.0,11.916666666666666,9.75,1002.0,311.8333333333333,3.6666666666666665,16.916666666666668,84.58333333333333,2.0833333333333335,17.916666666666668,367.5833333333333
2168,15,0.0,11.416666666666666,8.833333333333334,918.5,268.5833333333333,7.166666666666667,27.416666666666668,74.5,0.0,17.916666666666668,655.0
2169,16,0.0,12.833333333333334,9.0,1002.25,311.75,13.083333333333334,32.75,78.75,0.0,20.0,456.8333333333333
2170,17,0.0,11.416666666666666,8.833333333333334,919.4166666666666,281.25,8.666666666666666,29.583333333333332,73.5,0.0,18.333333333333332,203.0
2171,18,0.0,12.583333333333334,8.75,1003.75,304.4166666666667,2.8333333333333335,23.333333333333332,77.75,0.0,20.0,238.41666666666666
2172,19,0.0,12.0,9.083333333333334,1004.5833333333334,308.9166666666667,5.5,26.75,83.16666666666667,0.0,20.0,49.083333333333336
2173,20,0.0,9.166666666666666,7.5,838.0833333333334,223.66666666666666,3.9166666666666665,21.5,72.33333333333333,0.0,16.666666666666668,0.0
2174,21,0.0,10.083333333333334,8.25,923.3333333333334,293.0833333333333,5.75,23.083333333333332,81.0,0.0,18.333333333333332,0.0
2175,22,0.0,10.083333333333334,8.25,924.0,290.5833333333333,2.5,17.333333333333332,81.58333333333333,0.0,18.333333333333332,0.0
2176,23,0.0,9.416666666666666,7.833333333333333,924.5833333333334,296.9166666666667,0.3333333333333333,15.166666666666666,81.66666666666667,0.0,18.333333333333332,0.0
2177,0,0.0,8.333333333333334,6.666666666666667,841.0833333333334,259.4166666666667,0.75,7.333333333333333,72.58333333333333,0.0,0.0,0.0
2178,1,0.0,8.916666666666666,6.5,925.8333333333334,281.6666666666667,0.16666666666666666,2.8333333333333335,79.33333333333333,0.0,0.0,0.0
2179,2,0.0,8.25,6.416666666666667,925.8333333333334,290.75,0.5,3.25,79.25,0.0,0.0,0.0
2180,3,0.0,9.0,7.0,1010.0,341.75,1.5,4.5,86.25,0.0,0.0,0.0
2181,4,0.0,8.25,6.416666666666667,926.5,308.3333333333333,0.25,1.6666666666666667,79.41666666666667,0.0,0.0,0.0
2182,5,0.0,6.916666666666667,5.5,842.5,274.3333333333333,0.0,0.4166666666666667,73.33333333333333,0.0,0.0,0.0
2183,6,0.0,6.666666666666667,5.25,843.1666666666666,274.1666666666667,0.0,0.0,74.5,0.0,0.0,0.0
2184,7,0.0,7.333333333333333,5.666666666666667,928.25,223.16666666666666,0.0,0.5,81.33333333333333,0.0,0.0,19.916666666666668
2185,8,0.0,9.083333333333334,7.0,1013.25,20.666666666666668,0.0,0.5833333333333334,85.91666666666667,0.0,0.0,165.5
2186,9,0.0,10.583333333333334,7.083333333333333,1014.0,105.75,0.5,3.5833333333333335,80.66666666666667,0.0,0.0,362.6666666666667
2187,10,0.0,11.75,7.583333333333333,1014.0,329.5833333333333,2.5833333333333335,11.833333333333334,75.83333333333333,0.0,0.0,537.3333333333334
2188,11,0.0,13.583333333333334,7.583333333333333,1015.0,277.0833333333333,3.4166666666666665,14.166666666666666,67.66666666666667,0.0,0.0,615.5
2189,12,0.0,13.083333333333334,6.416666666666667,930.4166666666666,275.1666666666667,11.166666666666666,24.333333333333332,56.666666666666664,0.0,0.0,594.6666666666666
2190,13,0.0,12.75,8.666666666666666,930.4166666666666,274.75,9.166666666666666,20.833333333333332,67.16666666666667,0.0,0.0,528.9166666666666
2191,14,0.0,11.916666666666666,7.5,845.8333333333334,255.0,9.0,25.333333333333332,58.0,0.0,0.0,661.1666666666666
2192,15,0.0,13.666666666666666,7.833333333333333,930.4166666666666,265.8333333333333,11.166666666666666,28.833333333333332,62.083333333333336,0.0,0.0,649.75
2193,16,0.0,13.75,9.166666666666666,930.4166666666666,293.6666666666667,10.75,24.0,65.33333333333333,0.0,0.0,527.6666666666666
2194,17,0.0,12.833333333333334,9.166666666666666,930.4166666666666,284.25,7.333333333333333,26.333333333333332,69.0,0.0,0.0,375.5833333333333
2195,18,0.0,13.416666666666666,9.083333333333334,1015.3333333333334,321.0833333333333,8.0,29.666666666666668,73.83333333333333,0.0,0.0,231.25
2196,19,0.0,11.666666666666666,7.916666666666667,931.3333333333334,293.6666666666667,5.333333333333333,23.916666666666668,70.41666666666667,0.0,0.0,49.25
2197,20,0.0,9.666666666666666,7.5,847.25,261.0833333333333,3.4166666666666665,13.083333333333334,69.75,0.0,0.0,1.0
2198,21,0.0,10.083333333333334,8.166666666666666,932.25,296.0,2.3333333333333335,10.25,78.66666666666667,0.0,0.0,0.0
2199,22,0.0,10.083333333333334,7.416666666666667,932.4166666666666,293.75,0.5833333333333334,3.5,78.83333333333333,0.0,0.0,0.0
2200,23,0.0,8.75,6.666666666666667,848.3333333333334,267.5,0.08333333333333333,0.16666666666666666,71.66666666666667,0.0,0.0,0.0
2201,0,0.0,8.416666666666666,6.666666666666667,848.1666666666666,267.5,0.0,0.0,70.75,0.0,0.0,0.0
2202,1,0.0,8.333333333333334,6.666666666666667,847.5,268.6666666666667,0.16666666666666666,0.8333333333333334,70.91666666666667,0.0,0.0,0.0
2203,2,0.0,7.5,6.0,762.75,241.83333333333334,0.3333333333333333,1.0,65.08333333333333,0.0,0.0,0.0
2204,3,0.0,8.416666666666666,6.583333333333333,932.25,295.1666666666667,0.0,0.0,80.08333333333333,0.0,0.0,0.0
2205,4,0.0,9.0,7.0,1017.0,322.0,0.0,0.0,88.0,0.0,0.0,0.0
2206,5,0.0,7.5,5.833333333333333,847.5,268.3333333333333,0.0,0.16666666666666666,74.16666666666667,0.0,0.0,0.0
2207,6,0.0,7.916666666666667,6.416666666666667,933.0833333333334,295.1666666666667,0.0,0.3333333333333333,82.5,0.0,0.0,0.0
2208,7,0.0,7.333333333333333,6.416666666666667,933.1666666666666,295.1666666666667,0.0,0.08333333333333333,82.91666666666667,0.0,0.0,14.0
2209,8,0.0,8.25,6.416666666666667,933.5,295.1666666666667,0.4166666666666667,1.75,81.91666666666667,0.0,0.0,98.08333333333333
2210,9,0.0,11.25,8.0,1018.9166666666666,118.25,0.3333333333333333,2.8333333333333335,81.41666666666667,0.0,0.0,339.25
2211,10,0.0,13.416666666666666,7.5,1019.0,69.25,2.1666666666666665,7.666666666666667,67.75,0.0,0.0,427.25
2212,11,0.0,12.333333333333334,6.5,849.1666666666666,54.666666666666664,1.0,6.916666666666667,52.5,0.0,0.0,599.25
2213,12,0.0,13.25,6.916666666666667,848.9166666666666,215.16666666666666,2.25,8.75,50.916666666666664,0.0,0.0,632.8333333333334
2214,13,0.0,16.166666666666668,9.583333333333334,1018.0,284.0,3.0833333333333335,12.5,64.58333333333333,0.0,0.0,792.9166666666666
2215,14,0.0,13.333333333333334,6.833333333333333,848.3333333333334,241.16666666666666,6.083333333333333,16.666666666666668,51.0,0.0,0.0,651.5
2216,15,0.0,13.833333333333334,8.583333333333334,933.1666666666666,273.5833333333333,12.916666666666666,25.25,62.583333333333336,0.0,0.0,644.1666666666666
2217,16,0.0,10.916666666666666,7.333333333333333,678.0833333333334,211.16666666666666,3.5,13.25,47.0,0.0,0.0,382.0833333333333
2218,17,0.0,14.166666666666666,9.666666666666666,847.5,257.3333333333333,5.5,14.666666666666666,58.75,0.0,0.0,360.8333333333333
2219,18,0.0,16.5,12.0,1016.9166666666666,299.25,4.416666666666667,15.583333333333334,75.5,0.0,0.0,223.41666666666666
2220,19,0.0,15.5,12.0,1016.25,302.0833333333333,1.6666666666666667,10.666666666666666,81.41666666666667,0.0,0.0,44.916666666666664
2221,20,0.0,14.166666666666666,12.0,1016.3333333333334,318.1666666666667,0.5,6.25,86.41666666666667,0.0,0.0,0.5833333333333334
2222,21,0.0,12.833333333333334,11.0,932.25,295.1666666666667,0.25,1.3333333333333333,80.91666666666667,0.0,0.0,0.0
2223,22,0.0,11.666666666666666,10.0,847.5,268.3333333333333,0.0,1.75,73.41666666666667,0.0,0.0,0.0
2224,23,0.0,12.583333333333334,10.333333333333334,932.25,296.0,0.0,2.8333333333333335,78.58333333333333,0.0,0.0,0.0
2225,0,0.0,1.0833333333333333,0.9166666666666666,84.75,26.916666666666668,0.0,0.0,7.25,0.0,0.0,0.0
2226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
